States/UTs,Year,crimes,count
Uttar Pradesh,2014,Negligent Driving Deaths,161
Uttar Pradesh,2014,Rash Driving,161
Uttar Pradesh,2014,Death by Negligence,160
Uttar Pradesh,2014,Negligent Driving Deaths,160
Uttar Pradesh,2014,Rash Driving,160
Uttar Pradesh,2014,Vehicle Theft,160
Uttar Pradesh,2014,Other Theft,159
Uttar Pradesh,2014,Trespass / Burglary,159
Uttar Pradesh,2014,Domestic Cruelty,158
Uttar Pradesh,2014,Kidnapping,158
Uttar Pradesh,2014,Other Theft,158
Uttar Pradesh,2014,Riots,158
Uttar Pradesh,2014,Attempted Murder,157
Uttar Pradesh,2014,Kidnapping (Total),157
Uttar Pradesh,2014,Kidnapping (Total),157
Uttar Pradesh,2014,Other Riots,157
Uttar Pradesh,2014,Theft,156
Uttar Pradesh,2014,Vehicle Theft,156
Uttar Pradesh,2014,Sexual Harassment,155
Uttar Pradesh,2014,Breach of Trust,154
Uttar Pradesh,2014,Grievous Hurt,154
Uttar Pradesh,2014,Simple Hurt,154
Uttar Pradesh,2014,Theft,154
Uttar Pradesh,2014,Other Riots,153
Uttar Pradesh,2014,Riots,153
Uttar Pradesh,2014,Cheating,152
Uttar Pradesh,2014,Forced Marriage Kidnapping,152
Uttar Pradesh,2014,Grievous Hurt,152
Uttar Pradesh,2014,Other Theft,152
Uttar Pradesh,2014,Domestic Cruelty,151
Uttar Pradesh,2014,Forced Marriage Kidnapping,151
Uttar Pradesh,2014,Kidnapping (Total),151
Uttar Pradesh,2014,Simple Hurt,151
Uttar Pradesh,2014,Trespass / Burglary,151
Uttar Pradesh,2014,Trespass / Burglary,151
Uttar Pradesh,2014,Grievous Hurt,150
Uttar Pradesh,2014,Other Kidnapping,150
Uttar Pradesh,2014,Simple Hurt,150
Uttar Pradesh,2014,Forced Marriage Kidnapping,149
Uttar Pradesh,2014,Rash Driving,149
Uttar Pradesh,2014,Vehicle Theft,149
Uttar Pradesh,2014,Assault on Women,148
Uttar Pradesh,2014,Assault on Women,148
Uttar Pradesh,2014,Cheating,148
Uttar Pradesh,2014,Kidnapping (Total),148
Uttar Pradesh,2014,Other Theft,148
Uttar Pradesh,2014,Attempted Murder,147
Uttar Pradesh,2014,Breach of Trust,147
Uttar Pradesh,2014,Death by Negligence,147
Uttar Pradesh,2014,Forced Marriage Kidnapping,147
Uttar Pradesh,2014,Negligent Driving Deaths,147
Uttar Pradesh,2014,Theft,147
Uttar Pradesh,2014,Domestic Cruelty,146
Uttar Pradesh,2014,Grievous Hurt,146
Uttar Pradesh,2014,Kidnapping (Total),146
Uttar Pradesh,2014,Kidnapping (Total),146
Uttar Pradesh,2014,Vehicle Theft,146
Uttar Pradesh,2014,Cheating,145
Uttar Pradesh,2014,Other Kidnapping,145
Uttar Pradesh,2014,Simple Hurt,145
Uttar Pradesh,2014,Vehicle Theft,145
Uttar Pradesh,2014,Domestic Cruelty,144
Uttar Pradesh,2014,Forced Marriage Kidnapping,144
Uttar Pradesh,2014,Grievous Hurt,144
Uttar Pradesh,2014,Kidnapping,144
Uttar Pradesh,2014,Kidnapping,144
Uttar Pradesh,2014,Simple Hurt,144
Uttar Pradesh,2014,Trespass / Burglary,143
Uttar Pradesh,2014,Trespass / Burglary,143
Uttar Pradesh,2014,Kidnapping (Total),142
Uttar Pradesh,2014,Death by Negligence,141
Uttar Pradesh,2014,Forced Marriage Kidnapping,141
Uttar Pradesh,2014,Kidnapping (Total),141
Uttar Pradesh,2014,Negligent Driving Deaths,141
Uttar Pradesh,2014,Sexual Harassment,141
Uttar Pradesh,2014,Vehicle Theft,141
Uttar Pradesh,2014,Cheating,140
Uttar Pradesh,2014,Domestic Cruelty,140
Uttar Pradesh,2014,Grievous Hurt,140
Uttar Pradesh,2014,Murder,140
Uttar Pradesh,2014,Other Theft,140
Uttar Pradesh,2014,Rash Driving,140
Uttar Pradesh,2014,Domestic Cruelty,139
Uttar Pradesh,2014,Kidnapping (Total),139
Uttar Pradesh,2014,Other Theft,139
Uttar Pradesh,2014,Robbery,139
Uttar Pradesh,2014,Simple Hurt,139
Uttar Pradesh,2014,Cheating,138
Uttar Pradesh,2014,Attempted Murder,137
Uttar Pradesh,2014,Forced Marriage Kidnapping,137
Uttar Pradesh,2014,Kidnapping,137
Uttar Pradesh,2014,Kidnapping (Total),137
Uttar Pradesh,2014,Murder,137
Uttar Pradesh,2014,Murder,137
Uttar Pradesh,2014,Attempted Murder,136
Uttar Pradesh,2014,Attempted Murder,136
Uttar Pradesh,2014,Kidnapping (Total),136
Uttar Pradesh,2014,Rash Driving,136
Uttar Pradesh,2014,Riots,136
Uttar Pradesh,2014,Theft,136
Uttar Pradesh,2014,Trespass / Burglary,136
Uttar Pradesh,2014,Cheating,135
Uttar Pradesh,2014,Cheating,135
Uttar Pradesh,2014,Domestic Cruelty,135
Uttar Pradesh,2014,Kidnapping,135
Uttar Pradesh,2014,Negligent Driving Deaths,135
Uttar Pradesh,2014,Other Riots,135
Uttar Pradesh,2014,Vehicle Theft,135
Uttar Pradesh,2014,Cheating,134
Uttar Pradesh,2014,Death by Negligence,133
Uttar Pradesh,2014,Death by Negligence,133
Uttar Pradesh,2014,Kidnapping (Total),133
Uttar Pradesh,2014,Negligent Driving Deaths,133
Uttar Pradesh,2014,Negligent Driving Deaths,133
Uttar Pradesh,2014,Other Assault on Women,133
Uttar Pradesh,2014,Assault on Women,132
Uttar Pradesh,2014,Death by Negligence,132
Uttar Pradesh,2014,Death by Negligence,132
Uttar Pradesh,2014,Murder,132
Uttar Pradesh,2014,Murder,132
Uttar Pradesh,2014,Murder,132
Uttar Pradesh,2014,Negligent Driving Deaths,132
Uttar Pradesh,2014,Negligent Driving Deaths,132
Uttar Pradesh,2014,Other Theft,132
Uttar Pradesh,2014,Assault on Women,131
Uttar Pradesh,2014,Death by Negligence,131
Uttar Pradesh,2014,Kidnapping (Total),131
Uttar Pradesh,2014,Negligent Driving Deaths,131
Uttar Pradesh,2014,Other Theft,130
Uttar Pradesh,2014,Vehicle Theft,130
Uttar Pradesh,2014,Breach of Trust,129
Uttar Pradesh,2014,Riots,129
Uttar Pradesh,2014,Kidnapping (Total),128
Uttar Pradesh,2014,Kidnapping (Total),128
Uttar Pradesh,2014,Other Assault on Women,128
Uttar Pradesh,2014,Domestic Cruelty,127
Uttar Pradesh,2014,Forced Marriage Kidnapping,127
Uttar Pradesh,2014,Kidnapping,127
Uttar Pradesh,2014,Forced Marriage Kidnapping,126
Uttar Pradesh,2014,Grievous Hurt,126
Uttar Pradesh,2014,House Breaking,126
Uttar Pradesh,2014,Simple Hurt,126
Uttar Pradesh,2014,Trespass / Burglary,126
Uttar Pradesh,2014,Vehicle Theft,126
Uttar Pradesh,2014,Death by Negligence,125
Uttar Pradesh,2014,Forced Marriage Kidnapping,125
Uttar Pradesh,2014,Grievous Hurt,125
Uttar Pradesh,2014,Negligent Driving Deaths,125
Uttar Pradesh,2014,Other Theft,125
Uttar Pradesh,2014,Robbery,125
Uttar Pradesh,2014,Sexual Harassment,125
Uttar Pradesh,2014,Simple Hurt,125
Uttar Pradesh,2014,Attempted Murder,124
Uttar Pradesh,2014,Breach of Trust,124
Uttar Pradesh,2014,Death by Negligence,124
Uttar Pradesh,2014,Other Theft,124
Uttar Pradesh,2014,Sexual Harassment,124
Uttar Pradesh,2014,Cheating,123
Uttar Pradesh,2014,Grievous Hurt,123
Uttar Pradesh,2014,Simple Hurt,123
Uttar Pradesh,2014,Cheating,122
Uttar Pradesh,2014,Rash Driving,122
Uttar Pradesh,2014,Rash Driving,122
Uttar Pradesh,2014,Robbery,122
Uttar Pradesh,2014,Sexual Harassment,122
Uttar Pradesh,2014,Vehicle Theft,122
Uttar Pradesh,2014,Assault on Women,121
Uttar Pradesh,2014,Attempted Murder,121
Uttar Pradesh,2014,Death by Negligence,121
Uttar Pradesh,2014,Domestic Cruelty,121
Uttar Pradesh,2014,Domestic Cruelty,121
Uttar Pradesh,2014,Kidnapping (Total),121
Uttar Pradesh,2014,Negligent Driving Deaths,121
Uttar Pradesh,2014,Other Theft,121
Uttar Pradesh,2014,Other Theft,121
Uttar Pradesh,2014,Sexual Harassment,121
Uttar Pradesh,2014,Theft,121
Uttar Pradesh,2014,Assault on Women,120
Uttar Pradesh,2014,Domestic Cruelty,120
Uttar Pradesh,2014,Kidnapping (Total),120
Uttar Pradesh,2014,Kidnapping (Total),120
Uttar Pradesh,2014,Murder,120
Uttar Pradesh,2014,Trespass / Burglary,120
Uttar Pradesh,2014,Trespass / Burglary,120
Uttar Pradesh,2014,Vehicle Theft,120
Uttar Pradesh,2014,Cheating,119
Uttar Pradesh,2014,Domestic Cruelty,119
Uttar Pradesh,2014,Grievous Hurt,119
Uttar Pradesh,2014,Negligent Driving Deaths,119
Uttar Pradesh,2014,Other Riots,119
Uttar Pradesh,2014,Riots,119
Uttar Pradesh,2014,Trespass / Burglary,119
Uttar Pradesh,2014,Trespass / Burglary,119
Uttar Pradesh,2014,Trespass / Burglary,119
Uttar Pradesh,2014,Vehicle Theft,119
Uttar Pradesh,2014,Vehicle Theft,119
Uttar Pradesh,2014,Cheating,118
Uttar Pradesh,2014,Cheating,118
Uttar Pradesh,2014,Death by Negligence,118
Uttar Pradesh,2014,Negligent Driving Deaths,118
Uttar Pradesh,2014,Other Riots,118
Uttar Pradesh,2014,Rape,118
Uttar Pradesh,2014,Rash Driving,118
Uttar Pradesh,2014,Forced Marriage Kidnapping,117
Uttar Pradesh,2014,Forced Marriage Kidnapping,117
Uttar Pradesh,2014,Simple Hurt,117
Uttar Pradesh,2014,Theft,117
Uttar Pradesh,2014,Vehicle Theft,117
Uttar Pradesh,2014,Vehicle Theft,117
Uttar Pradesh,2014,Attempted Murder,116
Uttar Pradesh,2014,Attempted Murder,116
Uttar Pradesh,2014,Death by Negligence,116
Uttar Pradesh,2014,Kidnapping (Total),116
Uttar Pradesh,2014,Trespass / Burglary,116
Uttar Pradesh,2014,Kidnapping (Total),115
Uttar Pradesh,2014,Rash Driving,115
Uttar Pradesh,2014,Assault on Women,114
Uttar Pradesh,2014,Assault on Women,114
Uttar Pradesh,2014,Other Assault on Women,114
Uttar Pradesh,2014,Robbery,114
Uttar Pradesh,2014,Sexual Harassment,114
Uttar Pradesh,2014,Vehicle Theft,114
Uttar Pradesh,2014,Domestic Cruelty,113
Uttar Pradesh,2014,Forced Marriage Kidnapping,113
Uttar Pradesh,2014,Kidnapping (Total),113
Uttar Pradesh,2014,Murder,113
Uttar Pradesh,2014,Riots,113
Uttar Pradesh,2014,Riots,113
Uttar Pradesh,2014,Robbery,113
Uttar Pradesh,2014,Sexual Harassment,113
Uttar Pradesh,2014,Theft,113
Uttar Pradesh,2014,Theft,113
Uttar Pradesh,2014,Kidnapping (Total),112
Uttar Pradesh,2014,Negligent Driving Deaths,112
Uttar Pradesh,2014,Non-Custodial Rape,112
Uttar Pradesh,2014,Other Riots,112
Uttar Pradesh,2014,Rape,112
Uttar Pradesh,2014,Rash Driving,112
Uttar Pradesh,2014,Riots,112
Uttar Pradesh,2014,Trespass / Burglary,112
Uttar Pradesh,2014,Trespass / Burglary,112
Uttar Pradesh,2014,Vehicle Theft,112
Uttar Pradesh,2014,Attempted Homicide,111
Uttar Pradesh,2014,Forced Marriage Kidnapping,111
Uttar Pradesh,2014,Other Riots,110
Uttar Pradesh,2014,Rash Driving,110
Uttar Pradesh,2014,Riots,110
Uttar Pradesh,2014,Robbery,110
Uttar Pradesh,2014,Trespass / Burglary,110
Uttar Pradesh,2014,Breach of Trust,109
Uttar Pradesh,2014,Forced Marriage Kidnapping,109
Uttar Pradesh,2014,Forced Marriage Kidnapping,109
Uttar Pradesh,2014,Other Theft,109
Uttar Pradesh,2014,Rape,109
Uttar Pradesh,2014,Rash Driving,109
Uttar Pradesh,2014,Vehicle Theft,108
Uttar Pradesh,2014,Assault on Women,107
Uttar Pradesh,2014,Assault on Women,107
Uttar Pradesh,2014,Death by Negligence,107
Uttar Pradesh,2014,Forced Marriage Kidnapping,107
Uttar Pradesh,2014,Kidnapping for Murder,107
Uttar Pradesh,2014,Negligent Driving Deaths,107
Uttar Pradesh,2014,Other Assault on Women,107
Uttar Pradesh,2014,Other Riots,107
Uttar Pradesh,2014,Other Theft,107
Uttar Pradesh,2014,Riots,107
Uttar Pradesh,2014,Attempted Murder,106
Uttar Pradesh,2014,Breach of Trust,106
Uttar Pradesh,2014,Domestic Cruelty,106
Uttar Pradesh,2014,Other Theft,106
Uttar Pradesh,2014,Other Theft,106
Uttar Pradesh,2014,Trespass / Burglary,106
Uttar Pradesh,2014,Trespass / Burglary,106
Uttar Pradesh,2014,Death by Negligence,105
Uttar Pradesh,2014,Negligent Driving Deaths,105
Uttar Pradesh,2014,Sexual Harassment,105
Uttar Pradesh,2014,Domestic Cruelty,104
Uttar Pradesh,2014,Murder,104
Uttar Pradesh,2014,Non-Custodial Rape,104
Uttar Pradesh,2014,Sexual Harassment,104
Uttar Pradesh,2014,Death by Negligence,103
Uttar Pradesh,2014,Domestic Cruelty,103
Uttar Pradesh,2014,Kidnapping (Total),103
Uttar Pradesh,2014,Other Assault on Women,103
Uttar Pradesh,2014,Rash Driving,103
Uttar Pradesh,2014,Rash Driving,103
Uttar Pradesh,2014,Riots,103
Uttar Pradesh,2014,Assault on Women,102
Uttar Pradesh,2014,Death by Negligence,102
Uttar Pradesh,2014,Forced Marriage Kidnapping,102
Uttar Pradesh,2014,Kidnapping (Total),102
Uttar Pradesh,2014,Negligent Driving Deaths,102
Uttar Pradesh,2014,Other Theft,102
Uttar Pradesh,2014,Assault on Women,101
Uttar Pradesh,2014,Cheating,101
Uttar Pradesh,2014,Grievous Hurt,101
Uttar Pradesh,2014,Attempted Murder,100
Uttar Pradesh,2014,Forced Marriage Kidnapping,100
Uttar Pradesh,2014,Grievous Hurt,100
Uttar Pradesh,2014,Kidnapping (Total),100
Uttar Pradesh,2014,Kidnapping (Total),100
Uttar Pradesh,2014,Kidnapping (Total),100
Uttar Pradesh,2014,Other Kidnapping,100
Uttar Pradesh,2014,Other Riots,100
Uttar Pradesh,2014,Other Theft,100
Uttar Pradesh,2014,Simple Hurt,100
Uttar Pradesh,2014,Attempted Murder,99
Uttar Pradesh,2014,Attempted Murder,99
Uttar Pradesh,2014,Breach of Trust,99
Uttar Pradesh,2014,Death by Negligence,99
Uttar Pradesh,2014,Kidnapping (Total),99
Uttar Pradesh,2014,Other Theft,99
Uttar Pradesh,2014,Assault on Women,98
Uttar Pradesh,2014,Negligent Driving Deaths,98
Uttar Pradesh,2014,Simple Hurt,98
Uttar Pradesh,2014,Assault on Women,97
Uttar Pradesh,2014,Forced Marriage Kidnapping,97
Uttar Pradesh,2014,Assault on Women,96
Uttar Pradesh,2014,Domestic Cruelty,96
Uttar Pradesh,2014,House Breaking,96
Uttar Pradesh,2014,Kidnapping,96
Uttar Pradesh,2014,Trespass / Burglary,96
Uttar Pradesh,2014,Assault on Women,95
Uttar Pradesh,2014,Cheating,95
Uttar Pradesh,2014,Domestic Cruelty,95
Uttar Pradesh,2014,Forced Marriage Kidnapping,95
Uttar Pradesh,2014,Negligent Driving Deaths,95
Uttar Pradesh,2014,Other Assault on Women,95
Uttar Pradesh,2014,Other Riots,95
Uttar Pradesh,2014,Rash Driving,95
Uttar Pradesh,2014,Robbery,95
Uttar Pradesh,2014,Attempted Murder,94
Uttar Pradesh,2014,Kidnapping,94
Uttar Pradesh,2014,Trespass / Burglary,94
Uttar Pradesh,2014,Trespass / Burglary,94
Uttar Pradesh,2014,Assault on Women,93
Uttar Pradesh,2014,Cheating,93
Uttar Pradesh,2014,Cheating,93
Uttar Pradesh,2014,Cheating,93
Uttar Pradesh,2014,Death by Negligence,93
Uttar Pradesh,2014,Domestic Cruelty,93
Uttar Pradesh,2014,Negligent Driving Deaths,93
Uttar Pradesh,2014,Non-Custodial Rape,93
Uttar Pradesh,2014,Other Riots,93
Uttar Pradesh,2014,Rape,93
Uttar Pradesh,2014,Rash Driving,93
Uttar Pradesh,2014,Riots,93
Uttar Pradesh,2014,Vehicle Theft,93
Uttar Pradesh,2014,Assault on Women,92
Uttar Pradesh,2014,Forced Marriage Kidnapping,92
Uttar Pradesh,2014,Kidnapping (Total),92
Uttar Pradesh,2014,Murder,92
Uttar Pradesh,2014,Non-Custodial Rape,92
Uttar Pradesh,2014,Other Rape,92
Uttar Pradesh,2014,Other Theft,92
Uttar Pradesh,2014,Rape,92
Uttar Pradesh,2014,Robbery,92
Uttar Pradesh,2014,Assault on Women,91
Uttar Pradesh,2014,Attempted Murder,91
Uttar Pradesh,2014,Kidnapping,91
Uttar Pradesh,2014,Murder,91
Uttar Pradesh,2014,Other Assault on Women,91
Uttar Pradesh,2014,Other Rape,91
Uttar Pradesh,2014,Domestic Cruelty,90
Uttar Pradesh,2014,Forced Marriage Kidnapping,90
Uttar Pradesh,2014,Kidnapping,90
Uttar Pradesh,2014,Kidnapping for Murder,90
Uttar Pradesh,2014,Murder,90
Uttar Pradesh,2014,Other Assault on Women,90
Uttar Pradesh,2014,Attempted Murder,89
Uttar Pradesh,2014,Cheating,89
Uttar Pradesh,2014,Domestic Cruelty,89
Uttar Pradesh,2014,Grievous Hurt,89
Uttar Pradesh,2014,Non-Custodial Rape,89
Uttar Pradesh,2014,Rape,89
Uttar Pradesh,2014,Robbery,89
Uttar Pradesh,2014,Robbery,89
Uttar Pradesh,2014,Simple Hurt,89
Uttar Pradesh,2014,Cheating,88
Uttar Pradesh,2014,Cheating,88
Uttar Pradesh,2014,Forced Marriage Kidnapping,88
Uttar Pradesh,2014,Forced Marriage Kidnapping,88
Uttar Pradesh,2014,Kidnapping (Total),88
Uttar Pradesh,2014,Murder,88
Uttar Pradesh,2014,Vehicle Theft,88
Uttar Pradesh,2014,Breach of Trust,87
Uttar Pradesh,2014,Cheating,87
Uttar Pradesh,2014,Domestic Cruelty,87
Uttar Pradesh,2014,Dowry Deaths,87
Uttar Pradesh,2014,Extortion,87
Uttar Pradesh,2014,Trespass / Burglary,87
Uttar Pradesh,2014,Domestic Cruelty,86
Uttar Pradesh,2014,Forced Marriage Kidnapping,86
Uttar Pradesh,2014,Grievous Hurt,86
Uttar Pradesh,2014,Murder,86
Uttar Pradesh,2014,Rash Driving,86
Uttar Pradesh,2014,Rash Driving,86
Uttar Pradesh,2014,Riots,86
Uttar Pradesh,2014,Simple Hurt,86
Uttar Pradesh,2014,Theft,86
Uttar Pradesh,2014,Trespass / Burglary,86
Uttar Pradesh,2014,Trespass / Burglary,86
Uttar Pradesh,2014,Assault on Women,85
Uttar Pradesh,2014,Forgery,85
Uttar Pradesh,2014,Other Riots,85
Uttar Pradesh,2014,Riots,85
Uttar Pradesh,2014,Theft,85
Uttar Pradesh,2014,Attempted Murder,84
Uttar Pradesh,2014,Death by Negligence,84
Uttar Pradesh,2014,Forced Marriage Kidnapping,84
Uttar Pradesh,2014,Kidnapping,84
Uttar Pradesh,2014,Murder,84
Uttar Pradesh,2014,Negligent Driving Deaths,84
Uttar Pradesh,2014,Other Riots,84
Uttar Pradesh,2014,Other Theft,84
Uttar Pradesh,2014,Rash Driving,84
Uttar Pradesh,2014,Trespass / Burglary,84
Uttar Pradesh,2014,Trespass / Burglary,84
Uttar Pradesh,2014,Trespass / Burglary,84
Uttar Pradesh,2014,Cheating,83
Uttar Pradesh,2014,Murder,83
Uttar Pradesh,2014,Non-Custodial Rape,83
Uttar Pradesh,2014,Other Assault on Women,83
Uttar Pradesh,2014,Rape,83
Uttar Pradesh,2014,Theft,83
Uttar Pradesh,2014,Kidnapping,82
Uttar Pradesh,2014,Kidnapping (Total),82
Uttar Pradesh,2014,Other Kidnapping,82
Uttar Pradesh,2014,Other Theft,82
Uttar Pradesh,2014,Rape,82
Uttar Pradesh,2014,Trespass / Burglary,82
Uttar Pradesh,2014,Trespass / Burglary,82
Uttar Pradesh,2014,Trespass / Burglary,82
Uttar Pradesh,2014,Vehicle Theft,82
Uttar Pradesh,2014,Assault on Women,81
Uttar Pradesh,2014,Domestic Cruelty,81
Uttar Pradesh,2014,Forced Marriage Kidnapping,81
Uttar Pradesh,2014,Forced Marriage Kidnapping,81
Uttar Pradesh,2014,House Breaking,81
Uttar Pradesh,2014,Non-Custodial Rape,81
Uttar Pradesh,2014,Other Riots,81
Uttar Pradesh,2014,Riots,81
Uttar Pradesh,2014,Theft,81
Uttar Pradesh,2014,Trespass / Burglary,81
Uttar Pradesh,2014,Assault on Women,80
Uttar Pradesh,2014,Attempted Murder,80
Uttar Pradesh,2014,Attempted Murder,80
Uttar Pradesh,2014,Death by Negligence,80
Uttar Pradesh,2014,House Breaking,80
Uttar Pradesh,2014,Non-Custodial Rape,80
Uttar Pradesh,2014,Other Theft,80
Uttar Pradesh,2014,Rape,80
Uttar Pradesh,2014,Robbery,80
Uttar Pradesh,2014,Trespass / Burglary,80
Uttar Pradesh,2014,House Breaking,79
Uttar Pradesh,2014,House Breaking,79
Uttar Pradesh,2014,Murder,79
Uttar Pradesh,2014,Murder,79
Uttar Pradesh,2014,Negligent Driving Deaths,79
Uttar Pradesh,2014,Other Assault on Women,79
Uttar Pradesh,2014,Other Rape,79
Uttar Pradesh,2014,Rash Driving,79
Uttar Pradesh,2014,Riots,79
Uttar Pradesh,2014,Trespass / Burglary,79
Uttar Pradesh,2014,Assault on Women,78
Uttar Pradesh,2014,Cheating,78
Uttar Pradesh,2014,Cheating,78
Uttar Pradesh,2014,Kidnapping,78
Uttar Pradesh,2014,Kidnapping (Total),78
Uttar Pradesh,2014,Non-Custodial Rape,78
Uttar Pradesh,2014,Other Assault on Women,78
Uttar Pradesh,2014,Other Riots,78
Uttar Pradesh,2014,Other Riots,78
Uttar Pradesh,2014,Other Theft,78
Uttar Pradesh,2014,Rape,78
Uttar Pradesh,2014,Rash Driving,78
Uttar Pradesh,2014,Riots,78
Uttar Pradesh,2014,Sexual Harassment,78
Uttar Pradesh,2014,Trespass / Burglary,78
Uttar Pradesh,2014,Attempted Murder,77
Uttar Pradesh,2014,Death by Negligence,77
Uttar Pradesh,2014,Murder,77
Uttar Pradesh,2014,Negligent Driving Deaths,77
Uttar Pradesh,2014,Rape,77
Uttar Pradesh,2014,Riots,77
Uttar Pradesh,2014,Theft,77
Uttar Pradesh,2014,Attempted Murder,76
Uttar Pradesh,2014,Non-Custodial Rape,76
Uttar Pradesh,2014,Other Riots,76
Uttar Pradesh,2014,Rape,76
Uttar Pradesh,2014,Rash Driving,76
Uttar Pradesh,2014,Trespass / Burglary,76
Uttar Pradesh,2014,Vehicle Theft,76
Uttar Pradesh,2014,Cheating,75
Uttar Pradesh,2014,Death by Negligence,75
Uttar Pradesh,2014,Death by Negligence,75
Uttar Pradesh,2014,House Breaking,75
Uttar Pradesh,2014,Negligent Driving Deaths,75
Uttar Pradesh,2014,Non-Custodial Rape,75
Uttar Pradesh,2014,Rash Driving,75
Uttar Pradesh,2014,Sexual Harassment,75
Uttar Pradesh,2014,Trespass / Burglary,75
Uttar Pradesh,2014,Attempted Murder,74
Uttar Pradesh,2014,Cheating,74
Uttar Pradesh,2014,Cheating,74
Uttar Pradesh,2014,Domestic Cruelty,74
Uttar Pradesh,2014,Dowry Deaths,74
Uttar Pradesh,2014,Forgery,74
Uttar Pradesh,2014,Negligent Driving Deaths,74
Uttar Pradesh,2014,Non-Custodial Rape,74
Uttar Pradesh,2014,Other Rape,74
Uttar Pradesh,2014,Rape,74
Uttar Pradesh,2014,Trespass / Burglary,74
Uttar Pradesh,2014,Assault on Women,73
Uttar Pradesh,2014,Cheating,73
Uttar Pradesh,2014,Dowry Deaths,73
Uttar Pradesh,2014,Murder,73
Uttar Pradesh,2014,Non-Custodial Rape,73
Uttar Pradesh,2014,Other Riots,73
Uttar Pradesh,2014,Rape,73
Uttar Pradesh,2014,Rape,73
Uttar Pradesh,2014,Riots,73
Uttar Pradesh,2014,Riots,73
Uttar Pradesh,2014,Robbery,73
Uttar Pradesh,2014,Stalking,73
Uttar Pradesh,2014,Stalking,73
Uttar Pradesh,2014,Theft,73
Uttar Pradesh,2014,Trespass / Burglary,73
Uttar Pradesh,2014,Assault on Women,72
Uttar Pradesh,2014,Murder,72
Uttar Pradesh,2014,Murder,72
Uttar Pradesh,2014,Other Rape,72
Uttar Pradesh,2014,Other Theft,72
Uttar Pradesh,2014,Assault on Women,71
Uttar Pradesh,2014,Attempted Murder,71
Uttar Pradesh,2014,Breach of Trust,71
Uttar Pradesh,2014,Non-Custodial Rape,71
Uttar Pradesh,2014,Non-Custodial Rape,71
